"PROGRAMA_ORIGEN";"PROGRAMA_USADO"
"PRC_PROYECTOS4";"A_MARTIC"
"PRC_PROYECTOS4";"DOMENVIO"
"PRC_PROYECTOS4";"A_MIDIOM"
"PRC_PROYECTOS4";"TIPIMENT"
"PRC_PROYECTOS4";"DIVISAS"
"PRC_PROYECTOS4";"ESTAPROV"
"PRC_PROYECTOS4";"A_MCODMO"
"PRC_PROYECTOS4";"A_MZONAL"
"PRC_PROYECTOS4";"A_MZONAL"
"PRC_PROYECTOS4";"A_MSITST"
"PRC_PROYECTOS4";"ESTAPROV"
"PRC_PROYTRAB";"PRC_TIPOPRESUP"
"PRC_PRSUCU";"PROVEED"
"PRC_PRSUCU";"PROVEED"
"PRC_PRSUCU";"ESTAPROV"
"PRC_PRSUCU";"ESTAPROV"
"PRC_PTXTO";"PRC_TIPOPRESUP"
"PRC_RESUMENES";"PRC_POR_O_TP"
"PRC_RESUMENES";"PRC_POR_O_TP"
"PRC_RESUMENES";"A_MIDIOM"
"PRC_REVCERT";"PRC_GDESCOM"
"PRC_REVCERT";"PRC_GDESCOM"
"PRC_REVCERT";"PRC_GDESCOM"
"PRC_SEMHORAS";"PRC_PLMAOB"
"PRC_SEMHORAS";"PRC_TIPOCOSTES"
"PRC_SEMHORAS";"PRC_GDESCOM"
"PRC_SEMHORAS";"PRC_CALEM_HORAS"
"PRC_SOLRECUR";"F_MTIPED"
"PRC_SOLRECUR";"A_MORCME"
"PRC_SOLRECUR";"A_MARTIC"
"PRC_SOLRECUR";"A_MALMAC"
"PRC_SOLRECUR";"PRC_TIPOPRESUP"
"PRC_SOLRECUR";"A_MALMAC"
"PRC_STAREVPRC";"PRC_STAREVPRC"
"PRC_STAREVPRC";"PRC_STAREVPRC"
"PRC_SUBCONLIN";"PRC_TIPOPRESUP"
"PRC_SUBCONLIN";"PRC_TIPOPRESUP"
"PRC_SUBCONT";"PRC_TIPOPRESUP"
"PRC_SUBCONT";"CARASIEN"
"PRC_SUBCONT";"PROVEED"
"PRC_SUBCONT";"PRC_TIPOPRESUP"
"PRC_SUBCONT";"U_MPLANT"
"PRC_SUFINDI";"PRC_TIPOPRESUP"
"PRC_TFORREV";"PRC_TIPOPRESUP"
"PRC_TIPOBOR";"USUARIOS2"
"PRC_TIPOBRAS";"PRC_TIPOBRAS"
"PRC_TIPOBRAS";"PRC_TIPOBRAS"
"PRC_TIPOBRAS";"PRC_TIPOBRAS"
"PRC_TIPOCERTIF";"PRC_GDESCOM"
"PRC_TIPOCERTIF";"A_MPRESE"
"PRC_TIPOCERTIF";"A_MARTIC"
"PRC_TIPOCERTIF";"PERFILES"
"PRC_TIPOCERTIF";"A_MORCME"
"PRC_TIPOCERTIF";"PRC_TIPOPRESUP"
"PRC_TIPOCERTIF";"PROVEED"
"PRC_TIPOCERTIF";"ASIENPRE"
"PRC_TIPOCERTIF";"USUARIOS2"
"PRC_TIPOCERTIF";"F_MTIPED"
"PRC_TIPOCERTIF";"PRC_TIPOCOSTES"
"PRC_TIPOCERTIF";"PRC_TIPOPRESUP"
"PRC_TIPOCOSTES";"PRC_TIPOCOSTES"
"PRC_TIPOCOSTES";"PRC_TIPOCOSTES"
"PRC_TIPOCOSTES";"PRC_TIPOCOSTES"
"PRC_TIPOPRESUP";"PRC_TIPOPRESUP"
"PRC_TIPOPRESUP";"PRC_TIPOPRESUP"
"PRC_TIPOPRESUP";"PRC_TIPOPRESUP"
"PRC_TIPOPRESUP";"PRC_TIPOPRESUP"
"PRC_TIPOPRESUP";"PRC_TIPOPRESUP"
"PRC_TIPOPRESUP";"PRC_TIPOPRESUP"
"PRC_TIPOPRESUP";"PRC_TIPOPRESUP"
"PRC_TIPOPRESUP";"PRC_TIPOPRESUP"
"PRC_TIPOPRESUP";"USUARIOS2"
"PRC_TIPOPRESUP";"A_MPRESE"
"PRC_TIPOPRESUP";"A_MPRESE"
"PRC_TIPOPRESUP";"A_MPRESE"
"PRC_TIPOPRESUP";"PERFILES"
"PRC_TIPOPRESUP";"U_MLISVA"
"PRC_TIPOPRESUP";"U_MLISVA"
"PRC_TIPOPRESUP";"U_MLISVA"
"PRC_TIPOPRESUP";"U_MLISVA"
"PRC_TIPOPRESUP";"U_MLISVA"
"PRC_TIPOPRESUP";"U_MLISVA"
"PRC_TIPOPRESUP";"U_MLISVA"
"PRC_TIPOPRESUP";"A_MCOESA"
"PRC_TIPOPRESUP";"PRC_TIPOPRESUP"
"PRC_TIPOPRESUP";"A_MARTIC"
"PRC_TIPOS_OFERTAS";"FORMASCP"
"PRC_TIPOS_OFERTAS";"U_MPLANT"
"PRC_TIPOS_OFERTAS";"PRC_TIPOPRESUP"
"PRC_TIPOS_OFERTAS";"USUARIOS2"
"PRC_TOTALESTIPOS";"A_MPRESE"
"PRC_TOTALESTIPOS";"A_MPRESE"
"PRC_TOTALESTIPOS";"A_MPRESE"
"PRC_TRABHIST";"P_MTRABA"
"PRC_TRABHIST";"A_MARTIC"
"PRCUAIMP";"CONCEPTO"
"PRCUAIMP";"MGRUPCEN"
"PRCUAINM";"PERIODOS"
"PRCUAINM";"LIBROS"
"PRCUAINM";"MGRUPCEN"
"PRC_UNIDADESCONTROL";"PRC_GDESCOM"
"PRC_UNIDADESCONTROL";"DIVISAS"
"PRC_UTES";"CARASIEN"
"PRC_VHMTAROB";"A_MARTIC"
"PRC_VHMTAROB";"DIVISAS"
"PRC_VHMTIPHOT";"PRC_CALEM_HORAS"
"PRC_VHMTIPHOT";"A_MARTIC"
"PRC_VHMTIPHOT";"PRC_CALEM_HORAS"
"PRC_VINCOBRAS";"PRC_TIPOPRESUP"
"PRC_VINCOBRAS";"PRC_TIPOPRESUP"
"P_RDEDEC";"P_MORDFA"
"P_RDEDEC";"A_MCOESA"
"P_RDEDEC";"A_MARTIC"
"P_RDEDEC";"A_MARTIC"
"P_RDEDEC";"P_MPLANP"
"P_RDEDEC";"A_MCOESA"
"P_RDEDEC";"P_MORDFA"
"PR_DUPLI";"CARASIEN"
"PR_DUPLI";"CARASIEN"
"PRECXART_VG";"DIVISAS"
"PRECXART_VG";"A_MARTIC"
"PRECXART_VG";"A_MORCME"
"PREDCART";"TIPTRANS"
"PREDCART";"ASIENPRE"
"PREDCART";"TIMOCAR"
"PREDEF_TRT";"ASIENPRE"
"PREDISDE";"TIPTRANS"
"PREDISDE";"BANCOS"
"PREDISDE";"CARASIEN"
"PREDISDE";"BANCOS"
"PREDMOVI";"TIMOCAR"
"PREDPERF";"PERFILES"
"PREDPERF";"PERFILES"
"PREDPERF";"PERFILES"
"PREDPERF";"ASIENPRE"
"PREDPERF";"ASIENPRE"
"PREDPERF";"ASIENPRE"
"PRED_SUS";"TIPO_SER"
"PRED_SUS";"A_MORCME"
"PRED_SUS";"TIPO_SER"
"PRED_SUS";"USUARIOS2"
"PREDUSUA";"USUARIOS2"
"PREDUSUA";"ASIENPRE"
"PR_ENTR";"FORMULAS"
"PR_ENTR";"FORMULAS"
"PR_ENTR";"CARASIEN"
"PR_ENTR";"CARASIEN"
"PR_ENTR";"CARASIEN"
"PR_ENTR";"A_MSEGME"
"PR_ENTR";"CENCOSTE"
"PR_ENTR";"CENCOSTE"
"PR_ENTR";"CUENTAS"
"PR_ENTR";"CUENTAS"
"PR_ENTR";"MGRUPCEN"
"PR_ENTR";"CONCEPTO"
"PR_ENTR";"DIARIOS"
"P_REPCON";"A_MZONAL"
"P_REPCON";"A_MZONAL"
"P_REPCON";"A_MSITST"
"P_REPCON";"P_MORDFA"
"P_REPCON";"P_MORDFA"
"P_REPCON";"P_MFASES"
"P_REPCON";"P_MPLANP"
"P_REPCON";"A_MALMAC"
"P_REPCON";"A_MALMAC"
"P_REPCON";"P_MOPERA"
"P_REPCON";"A_MARTIC"
"P_REPCON";"A_MCODMO"
"P_REPCON";"A_MCODMO"
"PRES_CEN";"A_MSEGME"
"PRES_CEN";"CARASIEN"
"PRES_CEN";"CUENTAS"
"PRES_SUNAT";"MGRUPCEN"
"PRES_SUNAT";"MGRUPCEN"
"PRESUP";"FORMULAS"
"PRESUP";"CARASIEN"
"PRESUP";"CUENTAS"
"PRESUP";"ESTUDIOS"
"PREVBANC";"BANCOS"
"PREVBANC";"BANCOS"
"PREVBANC";"TIPTRANS"
"PREVBANC";"MGRUPCEN"
"PREVDISP";"BANCOS"
"PREVDISP";"BANCOS"
"PREVDISP";"CARASIEN"
"PREVDISP";"TIPTRANS"
"PREVGLOB";"TIPTRANS"
"PREVGLOB";"BANCOS"
"PREVGLOB";"BANCOS"
"PREVIS";"DIVISAS"
"PREVIS";"CAMDIVI"
"PREVIS";"CARASIEN"
"PREVIS";"CARASIEN"
"PREVIS";"CUENTAS"
"PREVIS";"CUENTAS"
"PREVIS";"BANCOS"
"PREVIS";"BANCOS"
"PREVIS";"BANCOS"
"PREVIS";"C_MORCMP"
"PREVIS";"C_MORCMP"
"PREVIS";"PROVEED"
"PREVIS";"PROVEED"
"PREVIS";"PROVEED"
"PREVIS";"PROVEED"
"PREVIS";"PROVEED"
"PREVIS";"BANCOS"
"PREVIS";"CLIENTES"
"PREVIS";"CLIENTES"
"PREVIS";"CLIENTES"
"PREVIS";"CLIENTES"
"PREVIS";"TIPTRANS"
"PREVIS";"TIPTRANS"
"PREVIS";"TIPTRANS"
"PREVIS_CVTO";"CLIENTES"
"PREVIS_CVTO";"CLIENTES"
"PREVIS_CVTO";"PROVEED"
"PREVIS_CVTO";"PROVEED"
"PREVIS_CVTO";"C_MORCMP"
"PREVIS_CVTO";"A_MORCME"
"PRF_ASIGPREP";"A_MALMAC"
"PRF_ASIGPREP";"REPARUTA"
"PRF_ASIGPREP";"A_MALMAC"
"PRF_ASIGPREP";"A_MALMAC"
"PRF_ASIGPREP";"A_MALMAC"
"PRF_ASIGPREP";"P_MTRABA"
"PRF_ASIGPREP";"P_MTRABA"
"PRF_ASIGPREP";"P_MTRABA"
"PRF_ASIGPREP";"P_MTRABA"
"PRF_ASIGPREP";"A_MALMAC"
"PRF_ASIGPREP";"TIPOSCLI"
"PRF_ASIGPREP";"CLIENTES"
"PRF_ASIGPREP";"P_MTRABA"
"PRF_POOLTR";"P_MTRABA"
"PRF_POOLTR";"P_MTRABA"
"PRFPREPA";"P_MTRABA"
"P_RHOJAP";"P_MTRABA"
"P_RHOJAP";"P_MTRABA"
"P_RHOJAP";"P_MSECAN"
"P_RHOJAP";"P_MSECAN"
"P_RHOJAP";"P_MSECCA"
"P_RHOJAP";"P_MSECCA"
"P_RHOJAP";"P_MPLANP"
"P_RHOJRU";"A_MARTIC"
"P_RHOJRU";"P_MORDFA"
"P_RHOJRU";"P_MORDFA"
"P_RHOJRU";"P_MORDFA"
"P_RHOJRU";"P_CMESTU"
"P_RHOJRU";"P_MPLANP"
"P_RHOJRU";"A_MARTIC"
"P_RHOJRU";"P_MOPERA"
"P_RHOJRU";"A_MCOESA"
"P_RHOJRU";"A_MCOESA"
"P_RHOJRU";"P_MOFPLA"
"P_RHOJRU";"P_MOFPLA"
"P_RHOJRU";"P_MMAQUI"
"P_RHOJRU";"P_MORDFA"
"P_RICFAS";"A_MALMAC"
"P_RICFAS";"P_MPLANP"
"P_RICFAS";"A_MCOESA"
"P_RICFAS";"A_MCOESA"
"P_RICFAS";"A_MARTIC"
"P_RICFAS";"A_MARTIC"
"P_RICFAS";"A_MPRESE"
"P_RICFAS";"A_MPRESE"
"P_RICFAS";"A_MZONAL"
"P_RICFAS";"A_MZONAL"
"P_RICFAS";"A_MSITST"
"P_RICFAS";"A_MSITST"
"P_RICFAS";"A_MSITST"
"P_RICFAS";"A_MALMAC"
"P_RINCCA";"P_MPLANP"
"P_RINCCA";"P_CMESTU"
"P_RLOGER";"P_MPLANP"
"P_RLOGER";"P_MPLANP"
"P_RLOGER";"P_MPLANP"
"P_RMOVFA";"A_MALMAC"
"P_RMOVFA";"P_MPLANP"
"P_RMOVFA";"A_MCOESA"
"P_RMOVFA";"A_MCOESA"
"P_RMOVFA";"A_MARTIC"
"P_RMOVFA";"A_MARTIC"
"P_RMOVFA";"A_MARTIC"
"P_RMOVFA";"A_MARTIC"
"P_RMOVFA";"A_MPRESE"
"P_RMOVFA";"A_MPRESE"
"P_RMOVFA";"A_MZONAL"
"P_RMOVFA";"A_MZONAL"
"P_RMOVFA";"A_MSITST"
"P_RMOVFA";"A_MSITST"
"P_RMOVFA";"A_MALMAC"
"P_RNECCO";"A_MCOESA"
"P_RNECCO";"P_CMESTU"
"P_RNECCO";"A_MARTIC"
"P_RNECCO";"A_MARTIC"
"P_RNECCO";"A_MCOESA"
"P_RNECCO";"P_MPLANP"
"P_RNECMO";"P_MMAQUI"
"P_RNECMO";"P_MMAQUI"
"P_RNECMO";"P_CMESTU"
"P_RNECMO";"P_MOPERA"
"P_RNECMO";"P_MOPERA"
"P_RNECMO";"A_MARTIC"
"P_RNECMO";"A_MARTIC"
"P_RNECMO";"A_MCOESA"
"P_RNECMO";"A_MCOESA"
"P_RNECMO";"P_MSECAN"
"P_RNECMO";"P_MPLANP"
"P_RNECMO";"P_MSECAN"
"P_RNECMO";"P_MSECCA"
"P_RNECMO";"P_MSECCA"
"P_RNECMP";"A_MARTIC"
"P_RNECMP";"A_MARTIC"
"P_RNECMP";"A_MCOESA"
"P_RNECMP";"A_MCOESA"
"P_RNECMP";"A_MCOESA"
"P_RNECMP";"P_MPLANP"
"P_RNECMP";"P_CMESTU"
"P_RNECPA";"A_MARTIC"
"P_RNECPA";"P_MPLANP"
"P_RNECPA";"A_MCOESA"
"P_RNECPA";"A_MCOESA"
"P_RNECPA";"P_CMESTU"
"P_RNECPA";"A_MARTIC"
"P_RNECSE";"A_MARTIC"
"P_RNECSE";"P_MPLANP"
"P_RNECSE";"A_MARTIC"
"P_RNECSE";"A_MCOESA"
"P_RNECSE";"A_MCOESA"
"P_RNECSE";"P_CMESTU"
"PROCAUTO";"EMPRESAS"
"PROCAUTO";"A_MALMAC"
"PROCESOS";"PROCESOS"
"PROCESOS";"PROCESOS"
"PROMOCIO";"A_MARTSU"
"PROMOCIO";"A_MARTSU"
"PROMOCIO";"A_MPRESE"
"PROMOCIO";"A_MARTIC"
"PROMOCIO";"A_MORCME"
"PROMOCIO";"C_MTORIZ"
"PROMOCIO";"DIVISAS"
"PROMOCIO";"PROVEED"
"PROMTAR";"A_MARTIC"
"PROMTAR";"A_MORCME"
"PROMTAR";"C_MTORIZ"
"PROPALB";"A_MALMAC"
"PROPALB";"FORMAPA"
"PROPARCCONT";"BANCOS"
"PROPARCCONT";"FORMASCP"
"PROPARCCONT";"CARASIEN"
"PROPARCCONT";"FORMAPA"
"PROPARCCONT";"TIPOSPRO"
"PROPARCCONT";"TIPIMENT"
"PROPARCCONT";"PROVEED"
"PROPGEN";"A_MALMAC"
"PROPGEN";"AGENTES"
"PROPGEN";"PROVEED"
"PROPGEN";"CLIENTES"
"PROPGEN";"CLIENTES"
"PROPGEN";"AGENTES"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"FORMASCP"
"PROPGEN";"TIPOSCLI"
"PROPGEN";"ZONAS"
"PROPGEN";"REPARUTA"
"PROPGEN";"CARASIEN"
"PROPGEN";"TIPOSFAC"
"PROPGEN";"F_MTIPED"
"PROPGEN";"TIPIMART"
"PROPGEN";"A_MORCME"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MCOESA"
"PROPGEN";"A_MARTIC"
"PROPMAN";"A_MALMAC"
"PROPMAN";"A_MARTIC"
"PROPMAN";"CLIENTES"
"PROPUEST";"BANCOSUC"
"PROPUEST";"CUENTAS"
"PROPUEST";"PROPUEST"
"PROPUEST";"PROPUEST"
"PROPUEST";"PROPUEST"
"PROPUEST";"PROPUEST"
"PROPUEST";"CENCOSTE"
"PROPUEST";"DIVISAS"
"PROPUEST";"GASTOS"
"PROPUEST";"GASTOS"
"PROPUEST";"GASTOS"
"PROPUEST";"CARASIEN"
"PROPUEST";"CARASIEN"
"PROPUEST";"ORIGASIE"
"PROPUEST";"TIPTRANS"
"PROPUEST";"BANCOSUC"
"PROPUEST";"MGRUPCEN"
"PROPUEST";"MGRUPCEN"
"PROPUEST";"CLA_EST"
"PROPUEST";"PROVEED"
"PROPUEST";"DOMPPRO"
"PROPUEST";"BANCOS"
"PROPUEST";"BANCOS"
"PROPUEST";"BANCOS"
"PROPUEST";"BANCOS"
"PROPUEST";"BANCOS"
"PROPUEST";"BANCOS"
"PROPUEST";"PROVEED"
"PROPUEST";"PROVEED"
"PROPUEST_CHE";"PROPUEST"
"PROPUEST_CHE";"PROPUEST"
"PROPUEST_CHE";"DIVISAS"
"PROPUEST_CHE";"GASTOS"
"PROPUEST_CHE";"BANCOS"
"PROPUEST_CHE";"TIPTRANS"
"PROPUEST_CHE";"MGRUPCEN"
"PROPUEST_CHE";"BANCOS"
"PROPUEST_CHE";"CARASIEN"
"PRO_TRAN";"TIPTRANS"
"PROVCLIE";"CLIENTES"
"PROVCLIE";"PROVEED"
"PROVCNAE";"PROVEED"
"PROVCNAE";"CNAE"
"PROVEED";"PROVEED"
"PROVEED";"PROVEED"
"PROVEED";"BANCOS"
"PROVEED";"TIPTRANS"
"PROVEED";"FORMASCP"
"PROVEED";"FORMASCP"
"PROVEED";"FORMASCP"
"PROVEED";"FORMAPA"
"PROVEED";"L_MAREAS"
"PROVEED";"TIPOSPRO"
"PROVEED";"MA_ACTIV"
"PROVEED";"TIPIMENT"
"PROVEED";"TIPNIF"
"PROVEED";"A_MIDIOM"
"PROVEED";"A_MTIPCA"
"PROVEED";"C_MTORIZ"
"PROVEED";"CARASIEN"
"PROVEED";"CARASIEN"
"PROVEED";"CARASIEN"
"PROVEED";"DIVISAS"
"PROVEED";"JERARPRO"
"PROVEED";"A_MSCODB"
"PROVEED";"ESTAPROV"
"PROVEED";"C_TIPHOM"
"PROVEED";"ESTAPROV"
"PROVEED";"ESTAPROV"
"PROVEED";"ESTAPROV"
"PROVEED";"ESTAPROV"
"PROVEED";"ESTAPROV"
"PROVEED";"C_MTAPO"
"PROVEED";"C_TIEXIM"
"PROVEED";"C_MTORIZ"
"PROVEED";"CNAE"
"PROVEED";"CNAE"
"PROVEED";"EMPRESAS"
"PROVEED";"MGRUPCEN"
"PROVEED";"A_MALMAC"
"PROVEED";"CONCEPTES"
"PROVEED";"F_CARENTR"
"PROVEED";"DOMPPRO"
"PROVEED";"DOMPPRO"
"PROVEED";"CLIENTES"
"PROVEED";"PROVEED"
"PROVEED";"PROVEED"
"PROVEED";"PROVEED"
"PROVEED";"PROVEED"
"PROVEED";"PROVEED"
"PROVGB";"PROVEED"
"PROVGB";"MGRUPCEN"
"PROVINCI";"PROVEED"
"PROVINCI";"PROVEED"
"PROVINCI";"MGRUPCEN"
"PROVISIONES_CONTA";"PROVEED"
"PROVISIONES_CONTA";"CUENTAS"
"PROVISIONES_CONTA";"CARASIEN"
"PROVISIONES_CONTA";"DIVISAS"
"PROVISIONES_CONTA";"TIPOS_PROVISIONES"
"PROV_PERM";"PROVEED"
"PROV_PERM";"PROVEED"
"PROV_PERM";"PROVEED"
"PROV_PERM";"USUARIOS2"
"PROV_PERM";"USUARIOS2"
"PROV_PERM";"PROVEED"
"P_RPLACA";"A_MCOESA"
"P_RPLACA";"A_MARTIC"
"P_RPLACA";"A_MCOESA"
"P_RPLACA";"A_MARTIC"
"P_RPLACA";"P_MMAQUI"
"P_RPLACA";"P_MMAQUI"
"P_RPLACA";"P_MPLANP"
"P_RPLANF";"A_MARTIC"
"P_RPLANF";"A_MCOESA"
"P_RPLANF";"A_MCOESA"
"P_RPLANF";"A_MARTIC"
"P_RPLANF";"P_MPLANP"
"P_RPLANF";"P_MPLANF"
"P_RPLANF";"PERIODOS"
"P_RPLOPE";"A_MPRESE"
"P_RPLOPE";"P_MSECCA"
"P_RPLOPE";"P_MSECCA"
"P_RPLOPE";"P_MSECAN"
"P_RPLOPE";"P_MSECAN"
"P_RPLOPE";"P_CMESTU"
"P_RPLOPE";"P_MPLANP"
"P_RPLOPE";"P_MMAQUI"
"P_RPLOPE";"P_MMAQUI"
"P_RPLOPE";"A_MCOESA"
"P_RPLOPE";"A_MCOESA"
"P_RPLOPE";"P_MOPERA"
"P_RPLOPE";"P_MOPERA"
"P_RPLOPE";"A_MARTIC"
"P_RPLOPE";"A_MARTIC"
"P_RPLOPE";"A_MPRESE"
"P_RPRMOS";"P_MTRABA"
"P_RPRMOS";"P_MSECAN"
"P_RPRMOS";"P_MSECCA"
"P_RPRMOS";"P_MSECAN"
"P_RPRMOS";"P_MSECCA"
"P_RPRMOS";"P_MTRABA"
"P_RPRMOS";"P_MPLANP"
"P_RPRODM";"P_MSECCA"
"P_RPRODM";"P_MSECAN"
"P_RPRODM";"P_MSECAN"
"P_RPRODM";"P_MMAQUI"
"P_RPRODM";"P_MMAQUI"
"P_RPRODM";"P_MSECCA"
"P_RPRODM";"P_MPLANP"
"P_RPRODO";"P_MPLANP"
"P_RPRODO";"P_MSECAN"
"P_RPRODO";"P_MSECAN"
"P_RPRODO";"P_MSECCA"
"P_RPRODO";"P_MSECCA"
"P_RPRODO";"A_MARTIC"
"P_RPRODO";"P_MORDFA"
"P_RPRODO";"P_MORDFA"
"P_RPRODO";"A_MARTIC"
"P_RPRODO";"P_MMAQUI"
"P_RPRODO";"P_MMAQUI"
"P_RPRODO";"P_MTRABA"
"P_RPRODO";"P_MTRABA"
"P_RPRODP";"P_MOPERA"
"P_RPRODP";"P_MSECCA"
"P_RPRODP";"P_MMAQUI"
"P_RPRODP";"P_MOPERA"
"P_RPRODP";"P_MPLANP"
"P_RPRODP";"P_MSECAN"
"P_RPRODP";"P_MMAQUI"
"P_RPRODP";"P_MSECAN"
"P_RPRODP";"P_MSECCA"
"PR_PTOS_CTRL";"A_MZONAL"
"PR_PTOS_CTRL";"A_MTIPCA"
"PR_PTOS_CTRL";"A_MARTIC"
"PR_PTOS_CTRL";"A_MARTIC"
"PR_PTOS_CTRL";"A_MARTIC"
"PR_PTOS_CTRL";"A_MCOESA"
"PR_PTOS_CTRL";"A_MCOESA"
"PR_PTOS_CTRL";"P_MOPERA"
"PR_PTOS_CTRL";"P_MOPERA"
"PR_PTOS_CTRL";"A_RECIPI"
"PR_PTOS_CTRL";"A_MZONAL"
"PR_PTOS_CTRL";"A_MZONAL"
"PR_PTOS_CTRL";"A_MZONAL"
"PR_PTOS_CTRL";"A_MZONAL"
"PR_PTOS_CTRL";"A_MZONAL"
"PR_PTOS_CTRL";"A_MZONAL"
"PR_PTOS_CTRL";"A_MSITST"
"PR_PTOS_CTRL";"A_MSITST"
"PR_PTOS_CTRL";"A_MSITST"
"PR_PTOS_CTRL";"A_MSITST"
"PR_PTOS_CTRL";"A_MSITST"
"PR_PTOS_CTRL";"A_MSITST"
"PR_PTOS_CTRL";"A_MSITST"
"PR_PTOS_CTRL";"A_MCODMO"
"PR_PTOS_CTRL";"A_MCODMO"
"PR_PTOS_CTRL";"A_MCODMO"
"PR_PTOS_CTRL";"A_MCODMO"
"PR_PTOS_CTRL";"A_MCODMO"
"PR_PTOS_CTRL";"A_MCODMO"
"PR_PTOS_CTRL";"A_MCODMO"
"PR_PTOS_CTRL";"A_MCODMO"
"PR_PTOS_CTRL";"A_MCODMO"
"PR_PTOS_CTRL";"P_MPLANP"
"PR_PTOS_CTRL";"A_MALMAC"
"PR_PTOS_CTRL";"A_MALMAC"
"PR_PTOS_CTRL";"A_MALMAC"
"PR_PTOS_CTRL";"A_MALMAC"
"PR_PTOS_CTRL";"A_MALMAC"
"PR_PTOS_CTRL";"A_MALMAC"
"PR_PTOS_CTRL";"A_MALMAC"
"PR_PTOS_CTRL";"A_SOCKET"
"PR_PTOS_CTRL";"P_TIPHOR"
"PR_PTOS_CTRL";"A_MUNIDA"
"PR_PTOS_CTRL";"A_TIPPAL"
"PR_PTOS_CTRL";"A_TIPPAL"
"PR_PTOS_CTRL";"CLAV_ART"
"PR_PTOS_CTRL";"CLAV_ART"
"PR_PTOS_CTRL";"A_MTITPE"
"PR_PTOS_CTRL";"CLIENTES"
"PR_PTOS_CTRL";"P_MCINCI"
"PR_PTOS_CTRL";"P_MCINCI"
"P_RPTRAB";"P_MORDFA"
"P_RPTRAB";"P_MORDFA"
"P_RPTRAB";"P_MPLANP"
"P_RPTRAB";"A_MCOESA"
"P_RPTRAB";"P_MORDFA"
"P_RPTRAB";"A_MCOESA"
"P_RPTRAB";"A_MARTIC"
"P_RPTRAB";"A_MARTIC"
"P_RPTRAB";"P_MORDFA"
"P_RREDEC";"A_MCOESA"
"P_RREDEC";"A_MCOESA"
"P_RREDEC";"A_MARTIC"
"P_RREDEC";"P_MPLANP"
"P_RREDEC";"P_MORDFA"
"P_RREDEC";"P_MORDFA"
"P_RREDEC";"A_MARTIC"
"P_RSITOF";"P_MORDFA"
"P_RSITOF";"P_MPLANP"
"P_RSITOF";"P_MORDFA"
"P_RSITOF";"P_MORDFA"
"P_RSITOF";"P_MORDFA"
"P_RSITOF";"A_MARTIC"
"P_RSITOF";"A_MARTIC"
"P_RSITOF";"A_MCOESA"
"P_RSITOF";"A_MCOESA"
"P_RSITSE";"A_MARTIC"
"P_RSITSE";"P_MPLANP"
"P_RSITSE";"P_MSECCA"
"P_RSITSE";"P_MORDFA"
"P_RSITSE";"A_MARTIC"
"P_RSITSE";"P_MSECCA"
"P_RSITSE";"P_MMAQUI"
"P_RSITSE";"A_MCOESA"
"P_RSITSE";"A_MCOESA"
"P_RSITSE";"P_MSECAN"
"P_RSITSE";"P_MORDFA"
"P_RSITSE";"P_MMAQUI"
"P_RSITSE";"P_MSECAN"
"PRTISITUA";"A_MORCME"
"PRTISITUA";"A_MSITST"
"PR_TRAZA_LOTE";"A_MARTIC"
"PR_TRAZA_MULTILOTE";"A_MARTIC"
"PR_TRAZA_MULTILOTE";"T_ENVFAC"
